25 100
13
1 30
2 2708 -1
2 10 397166
3 726306 10
3 541484 4
2 2 330237
2 576 990500
2 817 991076
2 8 726306
2 3 541484
3 975058 8
2 5 990379
2 3 769615
2 8 975058
2 3 951663
2 6 951666
2 2 726314
2 9 951672
2 10 951681
3 971305 6
2 7 951691
2 9 951698
2 5 971305
2 10 951707
3 769660 5
2 6 951717
2 1534 -1
3 971177 5
2 1469 -1
2 10 951723
2 1 82510
3 939986 7477
3 330351 3
2 1 397176
3 999649 6
2 9 951733
2 2 962419
3 784000 6
2 10 951742
3 781658 8
2 4 769660
3 79897 4
2 9 951752
3 878921 6
3 79995 4
2 4 79897
3 726295 1
2 10 951761
2 5528 939986
2 4 79995
2 9 951771
3 999469 4
2 571 991893
3 437407 3
2 5 971177
2 2 330351
2 2 437407
2 1 330353
2 10 951780
2 7 781658
3 79446 10
2 9 79446
2 3 999469
3 962419 2
3 437393 1
2 3 784000
2 6 878921
2 8 951790
2 1201 945514
3 437485 10
2 5 999649
2 6 437485
3 971192 5
3 397155 5
2 7 951798
2 1528 -1
2 9 951805
3 79862 7
3 734512 7
3 784172 3
2 2 962419
2 7 79862
2 7 734512
2 3 784003
3 397160 6
2 5 971192
3 79801 3
2 3 79801
2 4 437491
2 3 784172
3 397024 8
2 6 397024
2 545 992464
2 6 397155
2 6 951814
2 10 951820
2 1 79455
2 4 397161
2 9 951830
2 10 951839
2 3 951849
3 437485 6
3 769647 3
2 10 951852
2 2 397030
3 681630 10
2 5 437485
2 4 681630
2 2037 -1
3 990455 4
2 10 951862
3 46796 4
3 769271 10
2 1 397165
3 769665 2
3 437098 9
3 79728 2
3 330597 8
2 7 330597
2 9 437098
2 346 994700
3 784219 6
2 8 769271
3 999466 3
3 769572 3
2 9 993009
3 79607 10
2 4 46796
2 4 990455
2 1791 -1
2 335 284315
3 323104 3071
2 7 995046
2 10 79607
3 734526 5
2 2 79728
2 9 993018
2 3 769572
3 681514 7
2 6 681634
3 437376 10
2 2 284650
2 4436 -1
3 437098 9
2 4977 -1
2 4 734526
2 2 769279
3 734531 5
3 734644 4
2 3 769647
2 5 734530
2 7 681514
2 10 437376
2 6 784219
2 5 437098
2 4 437103
3 999435 2
2 9 993027
2 3466 -1
2 6 993036
2 3 769664
3 759336 529
3 52253 5
2 5 52253
2 3 999466
3 541497 8
2 7 541497
2 8 993042
3 431835 4
2 10 993050
2 7 993060
2 1172 323104
2 9 993067
2 3293 -1
2 10 993076
2 10 993086
2 4234 -1
3 79850 5
2 5 79850
2 8 993096
2 9 993104
3 681581 4
3 330363 3
3 997023 7
3 990418 4
2 1037 324276
2 7 997023
2 2804 -1
3 734613 6
3 781313 7
2 10 993113
2 10 993123
2 9 993133
2 6 734613
3 769611 4
2 8 993142
2 4 431835
3 330542 6
2 2718 -1
2 1 330604
2 4 681581
2 6 330542
2 10 993150
2 10 993160
2 1010 -1
2 10 993170
2 8 993180
2 6 781313
2 4 734644
2 4 769611
3 330212 10
2 2 999435
2 3 330363
2 9 330212
2 9 876726
3 760611 8510
2 1501 760611
2 5 993188
2 6 876735
2 9 876741
2 5 876750
2 8577 -1
3 999419 4
2 4 990418
2 261 877241
2 8 877502
3 784236 6
2 4 999419
3 82437 1
3 781440 4
2 2 993193
2 1 82437
2 2927 762112
2 4 781440
2 8 877510
2 4 784236
2 9 877518
2 6 877527
3 734634 1
2 5995 -1
2 2 784240
2 4 877533
3 421050 10
3 437303 10
2 6136 -1
2 4 421050
3 45788 993
2 6 421054
2 10 437303
3 756883 2453
2 1 330221
3 681491 4
3 779363 7
2 2 681491
2 3 779363
3 734569 4
2 1 437393
2 4 734569
2 4 779366
2 8 877537
3 999855 6
2 1396 756883
2 8583 -1
2 3 999855
2 7 877545
2 56 876755
2 3 999858
2 8 877552
2 5 877560
2 9 877565
2 10 877574
2 1 437409
2 8 877584
2 9 876811
3 52247 3
2 4 877592
3 951681 10
3 541425 8
2 5 541425
3 999780 4
3 68634 5
2 2332 765039
2 10 951681
2 10 876820
3 681581 4
2 8 876830
3 330513 9
2 4 681581
3 420957 8
3 79400 1
2 5 68634
2 2 681493
2 4499 -1
2 7 420957
2 1 79400
2 9 330513
2 5 876838
2 2 52247
2 2 541430
2 3 999780
2 7 876843
2 5 876850
2 929 45788
2 2 46717
2 7 46719
3 79682 7
2 1016 758279
3 82547 111082
2 2 79682
2 4 79684
3 52006 4
3 997154 8
2 8 997154
2 5 46726
2 2 52006
3 437265 6
2 8 46731
3 726403 4
2 6 437265
2 2 52008
2 5 46739
3 147189 -1
3 974874 8
2 7 974874
3 46995 2
2 1 52249
3 515073 -1
2 6 46744
3 437207 2
2 86109 82547
2 7 46750
2 8 46757
3 79399 1
2 5 46765
2 2 46995
2 6 46770
2 9 876855
3 997633 9
2 3 726403
2 10 876864
2 16006 168656
2 2 437207
3 997057 9
2 5 46776
3 462881 7
3 437525 4
3 781348 2
3 769615 3
2 11925 -1
2 7192 184662
2 9 997057
3 330615 9
2 8 330615
3 999880 5
2 1 79399
3 734378 1
3 734379 9
2 7 462881
2 6 997633
2 2 781348
3 951691 7
2 1312 767371
2 4679 -1
2 3291 -1
2 3 997639
2 3 437525
2 1469 191854
3 734553 9
3 781435 1
2 4 769615
2 6 951691
2 7 734553
2 595 946715
2 2 734560
3 421043 7
2 3 999880
3 431703 6
2 7 421043
2 1635 -1
2 5 431703
2 5 734378
3 734734 1
2 6 876874
2 8 876880
2 8 876888
3 781377 7
2 10 876896
2 4 734383
3 437094 4
2 9 876906
2 2896 -1
2 2 999883
2 7 781377
2 8 876915
2 5 876923
2 1 79688
2 2215 -1
3 52228 3
2 3 52228
2 7 876928
2 10 947310
3 734683 1
2 504 759295
3 437424 10
2 10 437424
2 4 437094
2 6 759799
2 1 330623
3 951923 7
2 3 876935
3 541632 47171
3 781293 10
2 10 781293
2 36230 541632
3 784003 3
2 4 951923
3 996869 10
3 68663 10
3 541505 9
3 79696 7
2 1 420964
2 10 68663
2 2 784003
3 975028 9
2 8 541504
2 9 975028
3 726290 5
2 2430 577862
3 769640 2
2 10 996869
3 681586 10
3 734676 7
2 1 431708
3 431110 5
2 3 951927
2 9 681586
2 9 759805
2 6 726290
2 10 759814
3 769308 6
2 1 437490
2 10 759824
3 68690 2
2 5 431110
2 1 437528
2 7 79696
2 8511 580292
2 1314 -1
2 10 759834
3 781768 1
2 10 759844
3 397032 9
3 431040 9
2 1445 -1
2 1 541432
2 5 769308
2 1820 -1
2 8 734676
3 784202 1
3 212356 -1
3 82452 2
3 79638 3
2 9 397032
3 734519 7
2 994 -1
2 106 947320
2 1451 -1
3 769710 6
2 9 431040
2 6 769710
2 8 759854
2 2 68690
2 9 947426
2 6 734519
2 1517 -1
2 4 947435
2 4 947439
2 1112 -1
2 2 82452
3 82383 7
2 7 82383
2 4 947443
2 4 947447
2 6 947451
2 7 329958
2 5 947457
3 437441 1
3 939904 9
2 9 939904
3 681491 2
3 911794 11855
3 681521 10
2 5 681521
3 462888 8
2 6 462888
2 5 681526
2 3 79638
2 7 329965
3 458540 2679
3 996943 8
2 10 329972
3 68704 9
3 734569 4
2 2 462894
2 1 437441
2 1 541487
2 6 996943
2 6 68704
3 769685 3
3 611349 4
3 541425 5
2 6 329982
2 4 611349
2 3 68710
2 2 541512
2 5 541425
2 10 329988
2 3 759862
2 6 329998
2 5 330004
2 8 330009
3 781131 3
2 6 330017
3 734698 5
3 330477 6
3 330642 5
2 7 330023
3 999636 8
3 939955 6
2 6 330477
2 2 681491
3 991076 817
3 879019 5
2 4637 911794
3 783953 8
2 6 879019
2 3951 916431
3 339858 19040
3 437219 7
3 769426 8
2 24453 -1
3 990455 4
2 21113 -1
2 6 939955
2 7 437219
2 6 769426
2 4 734569
2 7 783953
3 939955 6
2 8 999636
3 974823 9
2 3 769685
2 6 939955
2 2433 458540
2 8 974823
3 541409 7
2 9 330030
2 7 541409
2 6 330039
2 4 990455
2 4 330642
3 734476 4
2 5 734698
2 17215 339858
2 10 330045
2 1 330646
2 5 330055
2 10 330060
2 9 330070
3 781015 10
2 6249 -1
3 781509 2
2 3 781131
2 4 734476
3 999973 3
3 330604 1
3 999841 7
3 769460 8
3 939931 8
3 971263 5
2 8 769460
2 10 781015
2 5 971263
2 4613 -1
2 1 330604
2 8 939931
3 421028 9
2 7675 -1
2 2 769432
2 6 999841
3 999736 5
2 7980 -1
2 7834 -1
2 10 330079
2 1 681595
2 1700 357073
2 4 999973
2 8 421028
3 999764 3
3 971224 9
2 6 971224
2 4 999764
3 799910 -1
2 6 330089
2 10 330095
2 4 999736
3 82523 2
2 10 330105
2 5 330115
2 4 330120
2 10 330124
2 2 82523
2 4 330134
3 759824 10
2 5 759824
3 79894 2
2 1 421036
3 962483 5677
2 8711 -1
2 500 991076
2 5 759829
3 79399 1
2 10 330138
2 7 330148
3 726316 10
2 9800 -1
3 397089 8
3 781420 10
3 769552 7
2 7 769552
2 5 397089
2 9 726316
2 3 397094
2 1 79399
2 9 781420
2 5998 -1
2 1969 920382
2 8 330155
2 5 330163
2 4 330168
3 769588 2
2 10 330172
3 80000 2324
3 784232 4
2 3 971230
3 959605 2059
2 10 330182
3 769611 4
2 10637 -1
3 769566 2
2 1 726325
3 780905 1
3 971102 5
2 11499 -1
3 734506 3
2 1 726406
3 82463 8
2 9 330192
3 781036 7
2 1712 959605
2 3 734506
3 999609 8
2 5 971102
2 3 769611
2 6 781036
2 9 358773
2 10 358782
2 3 784232
3 726345 10
2 10 726345
2 8 82463
2 8 999609
3 878858 5
2 7 358792
2 6 358799
2 120 460973
2 4 878858
2 1287 922351
2 8 923638
2 4 358805
3 990373 6
2 5 990373
2 3 923646
2 8 358809
3 68645 1
3 437228 6
3 876735 6
2 2 79894
2 7 358817
2 6535 -1
2 8 358824
2 10 358832
3 79751 2
2 1503 80000
2 3 437228
2 8085 -1
2 9 358842
2 2931 962483
3 971107 5
3 421050 4
2 5 971107
2 3 437231
2 2 79751
2 8 358851
2 4170 -1
2 5 876735
3 681626 4
2 2 769566
2 7 358859
2 6 358866
2 7 358872
3 681480 4
3 999677 8
3 68713 8
3 971243 8
2 8 68713
2 4432 -1
2 1 68645
2 2 769588
2 2 769640
2 5 971243
2 10 358879
3 397067 9
3 541478 5
2 7 999677
2 6 358889
3 420940 5
2 2122 965414
2 10 461093
2 8 397067
2 2 781509
3 999463 3
2 2218 -1
3 784637 -1
2 3 358895
2 6 461103
3 329965 7
2 7 329965
2 8 461109
2 5 420940
2 7 461117
2 5 541478
2 5 461124
2 1 330201
2 853 325313
3 46719 7
2 7 46719
2 1166 -1
3 82448 2
3 431724 5
2 5 431724
3 951805 9
2 4 421050
3 769720 4
2 7 326166
2 10 461129
3 962367 3
2 9 951805
2 1 397075
2 6 461139
2 6 461145
2 1 734387
2 2112 -1
3 997588 9
2 6 997588
2 3 962367
2 5 461151
3 971006 6
2 2 82448
3 951839 10
2 4 681480
3 33328 12460
2 10 951839
3 232076 -1
2 3 971248
2 9351 33328
3 719774 -1
2 9 461156
2 8 461165
2 5704 -1
2 2708 42679
3 79923 7
2 1 734525
3 781436 4
2 10 461173
3 79755 5
2 2634 -1
2 10 461183
2 2915 -1
2 10 461193
2 9 461203
2 2 326173
3 437596 2159
2 7 79923
2 1 734535
3 784048 2
3 784385 2
2 1738 437596
2 2832 -1
2 4 681626
3 726306 8
2 8 726306
3 330222 10
2 6 971006
2 1 734634
2 2 784048
2 7 461212
2 1 734734
3 82452 2
3 996943 6
3 46809 161
2 3 997594
3 681650 4
2 3822 -1
2 207 193323
2 2 82452
2 2679 -1
2 2 784385
3 769664 3
3 971233 7
2 9 330222
3 962433 5
2 2 769664
3 437090 4
2 4 437090
2 2 999463
2 6 971233
3 52253 5
2 3 681650
2 1 330231
3 999677 7
2 6 996943
3 769253 9
3 996906 5
2 4 769720
3 950112 1221
2 4 52253
2 4 79755
2 2 996949
2 1224 -1
3 784212 1
2 7 999677
3 330155 8
3 781271 5
2 8 330155
3 734530 5
2 1 52257
3 769405 1
2 2 734530
2 3 734532
2 10 193530
3 79607 10
3 997066 8
2 9 769253
2 5 781271
2 3 781435
2 4 962433
2 10 79607
2 3 996906
3 420997 4
2 4 420997
2 1 79759
3 784480 4
2 2070 -1
3 769279 2
2 2694 -1
2 6 997066
2 9 193540
2 2307 -1
2 4 784480
2 3383 -1
3 997030 8
2 8 997030
3 781643 2
3 923646 3
2 5 193549
2 2943 -1
2 4 193554
2 8 193558
3 769702 1
3 999510 5
3 769708 2
3 45788 929
2 7 193566
2 5 999510
3 784361 4
2 1672 -1
2 4325 -1
2 4812 -1
2 3232 -1
2 9 193573
3 734613 6
2 2721 -1
2 10 193582
3 79607 10
3 734469 1
2 4 784361
2 6 734613
2 2 769279
2 10 79607
2 2966 -1
3 781460 10
3 971240 3
2 4 971239
3 330633 9
2 7 330633
2 5 781460
2 9 193592
2 2 330640
3 999945 6
2 5 781465
3 769566 2
2 5711 -1
2 1 681653
2 7 193601
2 9 193608
2 5 999945
2 5 193617
3 909662 -1
2 9 46809
2 5 193622
2 8 46818
2 10 46826
2 4914 -1
3 421060 9
2 7 421060
2 3 923646
2 2 193627
2 5 46836
2 10 46841
2 8 46851
2 2 421067
3 783994 1
3 784322 6
3 52242 5
3 999980 7
2 4997 -1
3 681476 4
3 79913 7
3 999736 4
2 1318 45387
2 1 734469
2 236 991576
3 79894 2
2 8 46705
2 5 52242
2 10 991812
2 7 79913
2 4 46713
2 5 999736
2 4 681476
2 1 769313
2 40 991822
2 3121 -1
3 123085 -1
3 962419 2
2 9 991862
2 2 79894
2 3 997072
3 614983 -1
2 496 967536
2 10 991871
3 769622 1
2 5 784322
2 183 961317
3 784050 5
2 10 991881
2 7 999980
3 358809 8
3 674308 8
2 9 46859
3 734500 6
2 6 734500
2 4 784050
2 2 769566
3 52112 9
3 79902 2
2 8 358809
2 6 674308
2 5 52112
2 4 52117
2 5 46868
3 939788 8
3 82471 2
2 7 939788
2 3 46873
2 8 46876
2 2 79902
3 734746 3
2 6 46884
2 8 46890
3 999419 4
2 7 46898
3 79740 6
2 2 82471
2 1503 -1
2 350 326900
2 2 674314
2 10 327250
2 3 734746
2 8 327260
3 779325 9
2 1 769405
3 358842 9
2 7 358842
3 734348 6
2 2074 -1
2 7 779325
3 769300 7
2 4 999419
3 52297 8
2 9 327268
2 10 46905
3 999624 3
2 8 52297
2 10 46915
2 8 46925
2 2678 -1
2 10 46933
3 784606 4
2 1150 950112
2 8 46943
3 451265 7275
3 734525 1
2 1 327277
3 734734 1
2 1 734525
3 780962 10
2 4370 451265
2 6 79740
2 568 81503
3 784069 6
2 5 734348
2 3 999624
2 2 358849
2 9 780962
2 4 784606
3 951691 6
3 541602 6
2 7 769300
2 5 541602
2 1 541607
2 3872 -1
2 3 784069
2 4072 -1
3 437529 1
3 46719 7
2 8 46951
2 1 437529
2 10 46959
2 3 784072
2 3 46719
3 330424 9
2 964 455635
2 8 330424
3 781542 8
2 1217 456599
2 1 46969
2 1604 -1
2 1495 -1
2 631 457816
2 1087 -1
2 3 46722
2 9 781541
2 9 951262
2 590 -1
3 68721 2
3 784480 4
2 8 951271
2 1168 -1
3 975104 10
2 4 784480
3 939904 9
2 416 439334
2 4 439750
2 8 939904
2 3 951691
2 10 975103
3 431120 4
2 8 951279
3 46915 10
3 781576 1
3 784270 9
3 780893 7
2 7 780893
2 3 431120
2 10 46915
2 4 951694
2 7 784270
2 1 46725
3 88442 -1
2 751 -1
2 8 951287
2 3 951295
2 7 951298
3 681491 2
3 79814 3
2 3 79814
3 876811 9
3 876838 5
2 2 68721
3 461103 6
2 8 876811
2 6 461103
3 441787 1
2 7 951305
2 6 951312
2 9 951318
2 5 876838
3 784036 4
2 2 681491
2 7 458447
3 956182 -1
2 433 768683
2 9 458454
3 397041 8
3 681484 7
3 421015 8
2 7 681484
2 6 951327
2 382 -1
2 7 397041
2 21 458463
3 437524 1
2 572 -1
3 437271 6
2 5 769116
2 10 458484
2 1 330432
2 6 437271
2 8 421015
2 10 458494
3 780915 5
2 9 458504
3 781308 5
2 9 458513
2 10 458522
2 85 968032
2 7 458532
3 52130 9
2 4 784036
2 2 769708
2 9 52130
3 10 6
2 5 780915
3 769355 6
2 1 397048
2 2 779332
3 420997 4
2 9 968117
2 3 420997
2 2 781438
2 1 421000
2 269 -1
2 7 968126
3 759295 504
2 652 -1
2 21 968133
2 10 961500
2 4 781308
3 358809 8
2 1 431123
2 7 358809
3 999968 1
3 781592 10
2 6 10
2 8 781592
3 962438 4
2 6 769355
3 52379 6
2 5 962437
3 734470 5
2 9 961510
2 9 961519
3 781156 7
2 9 961528
3 999700 8
2 10 961537
2 2 781600
2 7 781156
3 79607 10
2 3 734470
3 458454 9
2 4 52379
2 4 968154
3 437374 2
2 834 -1
2 9 458454
2 10 79607
2 7 999700
2 2 52383
3 588803 22532
3 990428 3
2 16913 588803
2 1154 605716
2 4 961547
2 10 961551
3 997652 4
2 827 606870
2 2 437374
2 1 358816
2 1482 607697
3 999784 1
2 8 961561
2 10 961569
2 10 961579
3 784366 5
2 1 437524
2 1470 609179
3 879007 10
2 10 879007
2 8 961589
2 9 961597
2 4 997652
2 3 990428
3 326175 361
2 1680 -1
2 9 961606
2 3 784366
3 768683 433
2 1550 -1
3 962362 5
3 951353 7
3 936744 8
2 1 439754
3 541392 9
2 1 441787
3 431816 10
2 6 951353
2 10 431816
2 3 962362
2 2 734473
3 993009 9
2 5 936744
3 488293 21623
3 193617 5
3 962442 5
2 3 936749
2 4 193617
2 6 541392
2 6 993009
3 79939 2
3 962482 1
2 1 193621
2 15904 488293
3 996943 6
2 10 961615
3 999609 8
2 2 79939
2 6 996943
3 999885 5
2 9 961625
2 4 962442
2 6 999885
2 9 961634
2 1 458539
2 1 734353
2 8 999609
3 780954 4
2 10 961643
2 10 961653
2 4 780954
2 9 82071
2 3 541398
3 674301 7
3 999864 2
3 330115 5
3 68695 9
3 726391 9
2 2 781643
2 7 674301
2 2 784277
2 1706 504197
2 8 68695
3 781008 7
2 4727 -1
2 4 330115
2 2 784369
2 5448 -1
2 6 781008
3 611343 2
3 951295 3
2 9 726391
2 10 82080
2 7 82090
2 6 82097
2 2 611343
2 7 82103
2 3198 505903
3 726391 9
2 6 726391
2 2 962365
2 10 82110
3 962354 8
3 781534 4
3 462831 8
3 397049 9
2 713 509101
2 9 397049
2 10 509814
3 999818 8
2 5 462831
3 330134 4
3 82334 9
3 461124 5
2 10 509824
2 9 82334
3 769550 2
3 525627 9
3 962333 6
2 9 525627
2 8 962354
3 990379 5
3 999792 3
3 999533 6
3 781131 3
2 3 462836
3 437579 2
3 437374 2
3 781470 4
2 10 509834
2 2 437374
3 46995 2
2 9 509844
3 52253 4
3 437074 10
3 975026 2
2 63 509853
2 6 962333
2 1 68703
3 876855 9
2 7 999532
3 437553 5
3 79555 6
2 7 999818
2 10 437074
2 7 876855
2 7 82120
3 962365 2
3 999574 6
3 421060 7
2 8 82127
2 5 437553
2 8 82135
2 2 46995
2 128 82143
3 784366 3
3 68662 1
2 1785 -1
2 3 726397
2 7 421060
3 975069 4
3 52385 2
3 79787 7
2 1346 -1
2 10 82271
2 2 52385
2 9 82281
2 5 461124
2 2 437579
2 2 769550
3 467224 6
2 1956 -1
2 2 876862
3 79923 7
2 888 -1
2 7 79787
3 681498 8
2 2 962365
2 6 79555
2 6 467224
2 1 68662
2 6 990378
3 726314 2
2 10 82290
2 4 52253
2 3 781131
3 726306 8
2 2 962419
3 68649 2
2 7 79923
2 1807 -1
2 1 330119
3 762112 2927
2 3 784366
2 2 68649
2 4 330134
2 7 999573
2 10 726306
3 397166 10
2 6 681498
2 9 397166
2 5 82300
2 6 82305
2 3 951295
2 1 397175
3 431773 9
2 6 431773
2 3365 -1
3 962365 2
3 999861 3
2 7 82311
2 7 326175
3 527148 6
3 734676 8
2 5 999861
2 9 326182
2 6 82318
2 1 734734
2 7 734676
2 5 527148
2 1484 762112
3 462864 7
2 5 462864
2 4 781470
3 82539 4
2 720 763596
3 775913 -1
2 9 326191
2 5 326200
2 4 82539
3 961664 661
2 4 781534
2 7 326205
2 9 326212
3 876928 7
2 3 431779
3 461145 6
2 8 326221
2 8 326229
2 7 876928
2 9 326237
2 6 461145
2 7 326246
2 2514 -1
2 6 326253
2 4 975069
3 421023 5
2 1284 -1
2 8 326259
2 1 527153
3 781001 7
2 4 421023
2 8 326267
2 2 462869
2 2 681504
2 9 326275
2 4 781001
3 358773 9
2 5 358773
3 541542 8
3 734766 22117
3 971144 5
2 6 541542
2 16742 734766
3 781460 5
2 1 421027
2 2 541548
3 52234 2
3 330589 8
2 2 52234
2 4 358778
2 4656 751508
2 1 734683
2 2 962365
2 6 330589
2 8 326284
2 5 781460
2 2 330595
3 79787 7
2 6 79787
2 6 326292
2 3 781005
2 3 993015
2 3 999792
2 1 79793
3 784142 5
2 4 784142
2 752 -1
2 3799 -1
2 10 326298
2 4 971144
2 5 326308
2 7 326313
3 784301 3
2 9 326320
2 1776 -1
2 4 326329
2 1 769527
2 3 784301
2 2790 -1
2 3 326333
2 2 968158
2 2 975026
3 971214 10
2 2834 -1
2 4 971214
2 4 971218
3 763596 720
2 4 326336
2 1 769614
3 330375 3
2 5 326340
2 3380 -1
3 79904 9
2 10 326345
2 6 79904
2 2 971222
3 784135 7
3 30578 -1
2 2 991891
2 7 784135
2 2772 -1
2 5 326355
2 3949 -1
3 52086 4
2 3896 -1
2 10 326360
2 7 326370
2 5 326377
2 2 996909
2 9 326382
3 541425 5
3 781562 7
2 1 769622
2 2 999783
2 2460 -1
2 2 79910
2 8 326391
2 3 330375
2 5 541425
2 4 52086
2 3 781562
2 3881 -1
3 611375 4
3 79597 10
2 209 768683
2 7 79597
3 961615 10
2 5 961615
2 1 79912
2 1419 763596
3 431693 10
3 784287 8
3 947451 6
2 2022 -1
2 1 769666
3 769640 2
2 5 961620
3 962404 2
3 951333 10
2 1 769702
2 10 431693
2 4 611375
3 681595 1
3 990334 8
2 1 681595
2 1652 -1
2 9 951333
2 8 784287
2 2 769640
2 1 780905
3 781128 3
2 3 79604
2 2 962404
2 9 765015
3 505903 3198
2 4 781565
2 2 781128
3 781683 7
3 68646 3
2 5 947451
2 5 781683
2 10 765024
2 2933 505903
3 82390 1
3 784936 -1
2 7 990334
3 996978 9
2 4 765034
2 10 326399
2 7 996978
2 7 326409
2 8 326416
2 5 326424
3 46789 7
3 79481 2
2 4 46789
2 7 326429
2 8 326436
2 6 326444
2 8 326450
2 1798 -1
2 4 326458
2 1294 -1
2 3164 -1
2 2 79481
2 6 326462
2 6 326468
3 82423 7
3 997214 3
2 4 82423
3 876843 7
2 4 876843
2 3 46793
3 46757 8
3 996906 3
2 2 781688
2 10 326474
2 10 326484
2 10 326494
2 9 326504
3 911794 4637
2 8 46757
2 3 68646
2 2 996985
2 1 82390
2 4 326513
3 769393 3
2 5 326517
2 3 82427
2 6 326522
2 7 326528
2 5025 -1
3 82459 4
2 7382 -1
2 4650 -1
3 999723 8
2 39 768892
3 193601 7
2 2 769393
2 8 999723
2 8 768931
3 79466 8
2 7 193601
2 10 768939
3 52290 7
3 541487 1
2 6 52290
2 8 79466
3 951353 6
2 7 951353
2 2 876847
3 878828 5
2 6 768949
2 6 768955
2 1 52296
3 970972 9
2 7268 -1
2 2 996906
2 9 970972
3 82473 7
2 6 82473
2 1 82479
3 781220 6
2 5 878828
2 4519 911794
2 799 -1
3 467416 7
2 72 916313
2 43 916385
2 1048 -1
2 10 768961
3 397161 4
2 2 916428
3 46943 8
3 936840 2
3 431729 8
2 2 936840
2 1393 -1
2 9 768971
2 1250 -1
3 330351 2
2 1 326535
2 2 330351
2 3 997214
2 5 781220
2 572 961663
3 734569 4
2 7 467416
2 5 46943
2 7 431729
3 877533 4
2 8 962235
2 8 962243
2 1768 -1
2 8 962251
2 14 962259
2 2379 -1
2 7 962273
2 10 962280
2 5 962290
2 2 46948
2 8 962295
2 1026 -1
2 1656 -1
2 9 962303
2 5 962312
2 1 46950
2 1897 -1
2 881 -1
2 4 82459
2 7 962317
2 6 768980
3 734536 6
3 79684 4
3 52418 8
3 970925 6
2 8 52418
2 10 768986
3 734626 8
2 2 79684
3 540501 -1
3 358879 10
3 509853 63
3 947451 5
2 1 431736
2 5 734536
2 1331 -1
3 996911 4
3 996909 2
2 6 947451
2 1664 -1
3 82511 2
2 6 970925
2 9 358879
3 461103 6
2 4 397161
3 734490 10
3 330564 10
2 1 358888
2 2 79686
2 2 82511
3 397175 1
2 8 734626
3 397161 4
2 2 397161
2 5 461103
3 783995 5
2 10 330564
2 5 783994
2 5 996908
2 5 734490
3 781541 9
3 420974 9
3 971091 3
2 5 734495
3 781384 10
2 6 420974
2 6 781541
3 784572 4
2 10 781384
2 3 420980
2 1536 -1
2 2017 -1
3 79663 6
2 7 509853
2 6 79663
2 10 509860
3 768980 6
2 5 768980
2 3 781547
2 902 -1
2 3 971091
2 964 -1
3 541607 1
2 5 509870
2 1 397175
3 762112 1484
2 5 509875
3 68649 2
2 8 509880
3 784597 9
2 5 784596
2 6 509888
2 1 461108
2 5 784601
2 9 509894
2 10 509903
2 3 509913
2 5 768996
2 5 769001
3 437407 2
2 1580 -1
2 7 769006
2 3 734569
2 9 769013
2 3676 -1
2 912 762112
2 585 610649
2 4 784572
2 8 769022
2 9 769030
2 5 769039
2 9 769044
2 197 508836
2 9 769053
2 9 769062
2 4 877533
3 525641 5
2 1279 -1
3 995046 7
2 5 525641
2 8 769071
2 7 995046
3 437579 2
2 340 759295
2 5 769079
2 9 769084
3 326229 8
2 10 769093
3 951287 8
2 1 541487
2 8 326229
2 8 951287
3 876935 3
3 999866 6
2 5 999866
3 82498 4
2 4 82498
2 2 68649
2 7 769103
3 769053 9
2 10 509033
2 1 541607
3 681613 8
2 1075 -1
3 999855 3
3 79760 8
2 592 756164
2 10 509043
2 7 79760
2 10 509053
2 1 79767
2 5 769110
3 999938 3
2 2 397163
3 868709 -1
3 421043 7
3 79625 4
2 740 -1
2 4 79625
3 769093 10
2 9 769053
2 1 734541
2 949 -1
2 5 421043
2 6 681613
3 82383 7
2 6 82383
3 527136 6
3 82480 4
2 684 -1
2 1 82389
2 4 82480
2 4 527136
2 7 769093
2 7 509063
2 913 -1
2 7 509070
2 1 734572
3 82484 1
2 7 509077
2 6 509084
3 437207 2
3 991871 10
3 52311 9
2 6 52311
2 7 991871
2 6 509090
2 10 611234
2 4 509096
2 3 52317
2 499 763024
2 7 763523
3 783982 8
2 2 421048
2 7 783982
3 79849 1
3 781541 6
2 9 763530
3 330293 6
2 4 330293
2 236 -1
3 962404 2
2 3 769100
2 7 763539
3 990493 2
3 329972 10
3 525610 9
3 82390 1
2 496 -1
3 769608 2
2 7 525610
3 784040 8
2 2 330297
2 3 876935
2 7 784040
2 3 991878
2 7 329972
3 784586 2
2 8 763546
3 462928 37
2 9 462928
3 769084 9
3 990443 3
2 6 781541
2 189 -1
2 2 437207
3 358805 4
2 5 769084
3 961606 9
3 326424 5
2 2 437407
2 8 961606
2 1 79849
2 93 756756
3 922351 1287
2 7 462937
2 2 437579
3 769590 2
3 947426 9
2 5 326424
2 1459 -1
2 9 947426
2 7 462944
2 632 922351
2 4 358805
2 8 462951
3 973640 1175
3 781605 4
3 435087 1977
3 911747 9
2 5 462959
2 10 756849
2 3 329979
3 781128 2
2 3 781128
2 6 911747
3 504197 1706
2 10 756859
2 663 973640
3 79651 3
2 9 756869
2 8 763554
3 999510 5
2 2466 -1
3 79979 8
2 2 525617
2 5 756878
2 4 769089
3 769121 5
2 2 527140
2 8 79979
2 1 82390
3 81503 568
3 876850 5
3 999990 8
3 951298 7
2 10 763562
2 6 876849
2 10 763572
2 4 781605
2 5 769121
3 784457 2
3 431753 10
2 7 951298
2 6 999990
